country,year,expenditure_usd,currency_basis,source
India,2006,42248808837.26923,Constant (2024) US$,sipri
India,2007,42759178346.977875,Constant (2024) US$,sipri
India,2008,48499601682.53916,Constant (2024) US$,sipri
India,2009,57100745707.91593,Constant (2024) US$,sipri
India,2010,57330363148.56858,Constant (2024) US$,sipri
India,2011,57857235930.28125,Constant (2024) US$,sipri
India,2012,57563620669.072945,Constant (2024) US$,sipri
India,2013,57601722640.72508,Constant (2024) US$,sipri
India,2014,60408330133.704605,Constant (2024) US$,sipri
India,2015,60982254061.26276,Constant (2024) US$,sipri
India,2016,67201659538.41173,Constant (2024) US$,sipri
India,2017,71935620909.75383,Constant (2024) US$,sipri
India,2018,74468863512.27998,Constant (2024) US$,sipri
India,2019,79726147691.33553,Constant (2024) US$,sipri
India,2020,80209725916.91159,Constant (2024) US$,sipri
India,2021,79701317304.37509,Constant (2024) US$,sipri
India,2022,83218230014.7544,Constant (2024) US$,sipri
India,2023,85232529388.52834,Constant (2024) US$,sipri
India,2024,85597083119.1097,Constant (2024) US$,sipri
India,2025,93254677691.646,Constant (2024) US$,sipri
Indonesia,1974,1335964303.0824294,Constant (2024) US$,sipri
Indonesia,1975,1709843888.174046,Constant (2024) US$,sipri
Indonesia,1976,1710072382.7534776,Constant (2024) US$,sipri
Indonesia,1977,1773626262.9475102,Constant (2024) US$,sipri
Indonesia,1978,1936671100.3496873,Constant (2024) US$,sipri
Indonesia,1979,2239400174.3629274,Constant (2024) US$,sipri
Indonesia,1980,2600812275.6189795,Constant (2024) US$,sipri
Indonesia,1981,2930570246.130438,Constant (2024) US$,sipri
Indonesia,1982,2894282393.991933,Constant (2024) US$,sipri
Indonesia,1983,2658359280.880829,Constant (2024) US$,sipri
Indonesia,1984,2655930880.309639,Constant (2024) US$,sipri
Indonesia,1985,2636914061.5950785,Constant (2024) US$,sipri
Indonesia,1986,2595247617.791642,Constant (2024) US$,sipri
Indonesia,1987,2364812592.8701124,Constant (2024) US$,sipri
Indonesia,1988,2259660869.4375215,Constant (2024) US$,sipri
Indonesia,1989,2316508721.074394,Constant (2024) US$,sipri
Indonesia,1990,2561361147.496052,Constant (2024) US$,sipri
Indonesia,1991,2604996687.6294775,Constant (2024) US$,sipri
Indonesia,1992,2804768964.5526404,Constant (2024) US$,sipri
Indonesia,1993,2692680953.9034758,Constant (2024) US$,sipri
Indonesia,1994,2976036326.120147,Constant (2024) US$,sipri
Indonesia,1995,3132136281.1667805,Constant (2024) US$,sipri
Indonesia,1996,3504562870.3641233,Constant (2024) US$,sipri
Indonesia,1997,4606075595.061862,Constant (2024) US$,sipri
Indonesia,1998,3011760667.5792265,Constant (2024) US$,sipri
Indonesia,1999,2288494132.142654,Constant (2024) US$,sipri
Indonesia,2000,2354605777.0738497,Constant (2024) US$,sipri
Indonesia,2001,2093382068.2695851,Constant (2024) US$,sipri
Indonesia,2002,2530385714.7518935,Constant (2024) US$,sipri
Indonesia,2003,3402490779.853531,Constant (2024) US$,sipri
Indonesia,2004,3803997266.150899,Constant (2024) US$,sipri
Indonesia,2005,3303927352.9741044,Constant (2024) US$,sipri
Indonesia,2006,3354917198.48057,Constant (2024) US$,sipri
Indonesia,2007,4034365751.7919617,Constant (2024) US$,sipri
Indonesia,2008,3748303746.3983374,Constant (2024) US$,sipri
Indonesia,2009,3932591658.969955,Constant (2024) US$,sipri
Indonesia,2010,4618564103.60582,Constant (2024) US$,sipri
Indonesia,2011,5294811750.1132,Constant (2024) US$,sipri
Indonesia,2012,6079397706.793479,Constant (2024) US$,sipri
Indonesia,2013,8173465130.4987335,Constant (2024) US$,sipri
Indonesia,2014,7201329277.549602,Constant (2024) US$,sipri
Indonesia,2015,8374348497.971088,Constant (2024) US$,sipri
Indonesia,2016,7815189129.065318,Constant (2024) US$,sipri
Indonesia,2017,9009553316.140026,Constant (2024) US$,sipri
Indonesia,2018,7921135813.104918,Constant (2024) US$,sipri
Indonesia,2019,8313035665.790071,Constant (2024) US$,sipri
Indonesia,2020,9678012538.730474,Constant (2024) US$,sipri
Indonesia,2021,8764605569.927141,Constant (2024) US$,sipri
Indonesia,2022,10050895761.970304,Constant (2024) US$,sipri
Indonesia,2023,11055512315.834692,Constant (2024) US$,sipri
Indonesia,2024,12012394513.0024,Constant (2024) US$,sipri
Indonesia,2025,15329508033.56934,Constant (2024) US$,sipri
Iran,1960,324297788.8278637,Constant (2024) US$,sipri
Iran,1961,337487160.752393,Constant (2024) US$,sipri
Iran,1962,347594175.4287181,Constant (2024) US$,sipri
Iran,1963,405583994.296289,Constant (2024) US$,sipri
Iran,1964,471824747.393992,Constant (2024) US$,sipri
Iran,1965,594259007.5829389,Constant (2024) US$,sipri
Iran,1966,763930196.1018244,Constant (2024) US$,sipri
Iran,1967,971875015.3551116,Constant (2024) US$,sipri
Iran,1968,1275079345.2013927,Constant (2024) US$,sipri
Iran,1969,1593134471.8512068,Constant (2024) US$,sipri
Iran,1970,1716864637.3465142,Constant (2024) US$,sipri
Iran,1971,1068970512.2675655,Constant (2024) US$,sipri
Iran,1972,928862161.0424826,Constant (2024) US$,sipri
Iran,1973,994406093.6672481,Constant (2024) US$,sipri
Iran,1974,6892784343.316572,Constant (2024) US$,sipri
Iran,1975,9372789761.368805,Constant (2024) US$,sipri
Iran,1976,10561789297.169113,Constant (2024) US$,sipri
Iran,1977,8844519070.563019,Constant (2024) US$,sipri
Iran,1978,8415656424.568222,Constant (2024) US$,sipri
Iran,1979,4687962519.675677,Constant (2024) US$,sipri
Iran,1980,3800796909.519131,Constant (2024) US$,sipri
Iran,1981,5655055343.985836,Constant (2024) US$,sipri
Iran,1982,6075971768.711909,Constant (2024) US$,sipri
Iran,1983,5698972840.187412,Constant (2024) US$,sipri
Iran,1984,4966973332.182035,Constant (2024) US$,sipri
Iran,1985,5190308881.309384,Constant (2024) US$,sipri
Iran,1986,4157481631.7815022,Constant (2024) US$,sipri
Iran,1987,3813945899.999292,Constant (2024) US$,sipri
Iran,1988,3525656869.576088,Constant (2024) US$,sipri
Iran,1989,2607575524.4823294,Constant (2024) US$,sipri
Iran,1990,2315181602.4826026,Constant (2024) US$,sipri
Iran,1991,2087363304.0244544,Constant (2024) US$,sipri
Iran,1992,1811565423.1555212,Constant (2024) US$,sipri
Iran,1993,2121462989.118293,Constant (2024) US$,sipri
Iran,1994,2618226353.2501063,Constant (2024) US$,sipri
Iran,1995,2568379375.622033,Constant (2024) US$,sipri
Iran,1996,2832214795.014132,Constant (2024) US$,sipri
Iran,1997,3159172245.488744,Constant (2024) US$,sipri
Iran,1998,3161626777.4288154,Constant (2024) US$,sipri
Iran,1999,3197781753.249127,Constant (2024) US$,sipri
Iran,2000,3520639588.883393,Constant (2024) US$,sipri
Iran,2001,3919217780.9722905,Constant (2024) US$,sipri
Iran,2002,4218592391.980809,Constant (2024) US$,sipri
Iran,2003,4923705924.863383,Constant (2024) US$,sipri
Iran,2004,6362691071.594955,Constant (2024) US$,sipri
Iran,2005,7565997321.138946,Constant (2024) US$,sipri
Iran,2006,9059514973.970707,Constant (2024) US$,sipri
Iran,2007,8330773553.773124,Constant (2024) US$,sipri
Iran,2008,8014679620.00411,Constant (2024) US$,sipri
Iran,2009,8385701379.210299,Constant (2024) US$,sipri
Iran,2010,8532764626.854338,Constant (2024) US$,sipri
Iran,2011,7364400130.561909,Constant (2024) US$,sipri
Iran,2012,7667216414.533042,Constant (2024) US$,sipri
Iran,2013,6174510642.360228,Constant (2024) US$,sipri
Iran,2014,6156369687.960955,Constant (2024) US$,sipri
Iran,2015,6545830541.70141,Constant (2024) US$,sipri
Iran,2016,7514836020.31802,Constant (2024) US$,sipri
Iran,2017,8455191562.544869,Constant (2024) US$,sipri
Iran,2018,7513108835.145714,Constant (2024) US$,sipri
Iran,2019,6286157565.031693,Constant (2024) US$,sipri
Iran,2020,6538194436.209043,Constant (2024) US$,sipri
Iran,2021,7946334820.663052,Constant (2024) US$,sipri
Iran,2022,8357318367.232677,Constant (2024) US$,sipri
Iran,2023,8829016828.067768,Constant (2024) US$,sipri
Iran,2024,7891903306.818181,Constant (2024) US$,sipri
Iran,2025,7450451752.67091,Constant (2024) US$,sipri
Iraq,1957,216886662.34376505,Constant (2024) US$,sipri
Iraq,1958,233410009.07526654,Constant (2024) US$,sipri
Iraq,1959,273345794.3787688,Constant (2024) US$,sipri
Iraq,1960,313115404.52337927,Constant (2024) US$,sipri
Iraq,1961,327927901.59369254,Constant (2024) US$,sipri
Iraq,1962,348467574.1203185,Constant (2024) US$,sipri
Iraq,1963,405082993.13550156,Constant (2024) US$,sipri
Iraq,1964,460050324.6393454,Constant (2024) US$,sipri
Iraq,1965,563328268.1013696,Constant (2024) US$,sipri
Iraq,1966,575017439.8034415,Constant (2024) US$,sipri
Iraq,1967,555618523.1407576,Constant (2024) US$,sipri
Iraq,1968,675565032.8754145,Constant (2024) US$,sipri
Iraq,1969,824270973.2476153,Constant (2024) US$,sipri
Iraq,1970,842494261.0663135,Constant (2024) US$,sipri
Iraq,1971,856105266.9443816,Constant (2024) US$,sipri
Iraq,1972,827652127.3123707,Constant (2024) US$,sipri
Iraq,1973,1026000984.8017082,Constant (2024) US$,sipri
Iraq,1974,2016795307.2284472,Constant (2024) US$,sipri
Iraq,1975,2048885441.4730535,Constant (2024) US$,sipri
Iraq,1976,2011306464.945804,Constant (2024) US$,sipri
Iraq,1977,2100293672.2122412,Constant (2024) US$,sipri
Iraq,1978,1986021658.3026881,Constant (2024) US$,sipri
Iraq,2004,1966626038.3652742,Constant (2024) US$,sipri
Iraq,2005,2654597329.2105427,Constant (2024) US$,sipri
Iraq,2006,1905547012.440489,Constant (2024) US$,sipri
Iraq,2007,2916341550.619714,Constant (2024) US$,sipri
Iraq,2008,3855051973.839007,Constant (2024) US$,sipri
Iraq,2009,3674540107.8450413,Constant (2024) US$,sipri
Iraq,2010,4140782805.108317,Constant (2024) US$,sipri
Iraq,2011,4461985023.9809265,Constant (2024) US$,sipri
Iraq,2012,4057331899.051931,Constant (2024) US$,sipri
Iraq,2013,7481150573.80238,Constant (2024) US$,sipri
Iraq,2014,6511923077.90369,Constant (2024) US$,sipri
Iraq,2015,8919162445.563496,Constant (2024) US$,sipri
Iraq,2016,5582922154.53566,Constant (2024) US$,sipri
Iraq,2017,6934285240.280951,Constant (2024) US$,sipri
Iraq,2018,5890778658.667281,Constant (2024) US$,sipri
Iraq,2019,7139710931.174122,Constant (2024) US$,sipri
Iraq,2020,5303891751.445527,Constant (2024) US$,sipri
Iraq,2021,5107761884.253077,Constant (2024) US$,sipri
Iraq,2022,4822756192.959618,Constant (2024) US$,sipri
Iraq,2023,5070651079.778717,Constant (2024) US$,sipri
Iraq,2024,6335846153.846154,Constant (2024) US$,sipri
Iraq,2025,6398568371.784378,Constant (2024) US$,sipri
Ireland,1958,284993022.8396359,Constant (2024) US$,sipri
Ireland,1959,298629052.6405754,Constant (2024) US$,sipri
Ireland,1960,317650829.68805224,Constant (2024) US$,sipri
Ireland,1961,330265469.09227,Constant (2024) US$,sipri
Ireland,1962,335131539.9989002,Constant (2024) US$,sipri
Ireland,1963,338854329.7759192,Constant (2024) US$,sipri
Ireland,1964,378944382.9430381,Constant (2024) US$,sipri
Ireland,1965,391294237.1019877,Constant (2024) US$,sipri
Ireland,1966,372199635.0446859,Constant (2024) US$,sipri
Ireland,1967,378882493.7823478,Constant (2024) US$,sipri
Ireland,1968,389707564.1865435,Constant (2024) US$,sipri
Ireland,1969,406638691.27272236,Constant (2024) US$,sipri
Ireland,1970,460254910.56510097,Constant (2024) US$,sipri
Ireland,1971,518705067.8830601,Constant (2024) US$,sipri
Ireland,1972,616018862.5577786,Constant (2024) US$,sipri
Ireland,1973,659342736.4532057,Constant (2024) US$,sipri
Ireland,1974,668202856.0178598,Constant (2024) US$,sipri
Ireland,1975,810896529.0912153,Constant (2024) US$,sipri
Ireland,1976,837773294.4678884,Constant (2024) US$,sipri
Ireland,1977,853287482.0476863,Constant (2024) US$,sipri
Ireland,1978,913261871.791368,Constant (2024) US$,sipri
Ireland,1979,1008110976.2726655,Constant (2024) US$,sipri
Ireland,1980,1061159248.0760959,Constant (2024) US$,sipri
Ireland,1981,1015617865.4864222,Constant (2024) US$,sipri
Ireland,1982,1028519731.7575552,Constant (2024) US$,sipri
Ireland,1983,964290677.0517622,Constant (2024) US$,sipri
Ireland,1984,932887560.5864968,Constant (2024) US$,sipri
Ireland,1985,961782276.8271034,Constant (2024) US$,sipri
Ireland,1986,987859777.0501552,Constant (2024) US$,sipri
Ireland,1987,923243364.6668109,Constant (2024) US$,sipri
Ireland,1988,918300545.9031223,Constant (2024) US$,sipri
Ireland,1989,907606955.7833699,Constant (2024) US$,sipri
Ireland,1990,1030199937.0929099,Constant (2024) US$,sipri
Ireland,1991,1079307945.7875364,Constant (2024) US$,sipri
Ireland,1992,1067884817.948829,Constant (2024) US$,sipri
Ireland,1993,1076078309.571719,Constant (2024) US$,sipri
Ireland,1994,1100508827.9617543,Constant (2024) US$,sipri
Ireland,1995,1109432424.4810534,Constant (2024) US$,sipri
Ireland,1996,1168727829.93224,Constant (2024) US$,sipri
Ireland,1997,1237884967.530578,Constant (2024) US$,sipri
Ireland,1998,1248382630.535793,Constant (2024) US$,sipri
Ireland,1999,1291449798.8495212,Constant (2024) US$,sipri
Ireland,2000,1325158160.5392568,Constant (2024) US$,sipri
Ireland,2001,1438148105.023433,Constant (2024) US$,sipri
Ireland,2002,1380940021.309998,Constant (2024) US$,sipri
Ireland,2003,1323815748.623383,Constant (2024) US$,sipri
Ireland,2004,1344372304.2218425,Constant (2024) US$,sipri
Ireland,2005,1361377475.5763552,Constant (2024) US$,sipri
Ireland,2006,1349944343.5124507,Constant (2024) US$,sipri
Ireland,2007,1359898980.558618,Constant (2024) US$,sipri
Ireland,2008,1408839651.0573301,Constant (2024) US$,sipri
Ireland,2009,1390501825.230438,Constant (2024) US$,sipri
Ireland,2010,1324896386.0840771,Constant (2024) US$,sipri
Ireland,2011,1256110160.4531572,Constant (2024) US$,sipri
Ireland,2012,1189620541.3737862,Constant (2024) US$,sipri
Ireland,2013,1183130100.285096,Constant (2024) US$,sipri
Ireland,2014,1178777679.284531,Constant (2024) US$,sipri
Ireland,2015,1182691913.8806617,Constant (2024) US$,sipri
Ireland,2016,1191266452.0941255,Constant (2024) US$,sipri
Ireland,2017,1197320941.8508155,Constant (2024) US$,sipri
Ireland,2018,1223533983.2131336,Constant (2024) US$,sipri
Ireland,2019,1284404648.8653533,Constant (2024) US$,sipri
Ireland,2020,1301702695.037621,Constant (2024) US$,sipri
Ireland,2021,1358082072.3970428,Constant (2024) US$,sipri
Ireland,2022,1300593059.4903393,Constant (2024) US$,sipri
Ireland,2023,1298454794.2894826,Constant (2024) US$,sipri
Ireland,2024,1333276261.4062512,Constant (2024) US$,sipri
Ireland,2025,1463821953.1216216,Constant (2024) US$,sipri
Israel,1952,424535302.01016444,Constant (2024) US$,sipri
Israel,1953,403481372.4319815,Constant (2024) US$,sipri
Israel,1954,493663609.8983678,Constant (2024) US$,sipri
Israel,1955,687172315.7817856,Constant (2024) US$,sipri
Israel,1956,1325001035.2028754,Constant (2024) US$,sipri
Israel,1957,1170692036.6647096,Constant (2024) US$,sipri
Israel,1958,1100359175.637364,Constant (2024) US$,sipri
Israel,1959,1167210193.3363426,Constant (2024) US$,sipri
Israel,1960,1268635314.2206204,Constant (2024) US$,sipri
Israel,1961,1509684275.7470384,Constant (2024) US$,sipri
Israel,1962,1936240789.132923,Constant (2024) US$,sipri
Israel,1963,2313426930.5921884,Constant (2024) US$,sipri
Israel,1964,2363685563.6764965,Constant (2024) US$,sipri
Israel,1965,2472862768.701231,Constant (2024) US$,sipri
Israel,1966,2740636026.1858444,Constant (2024) US$,sipri
Israel,1967,4465984734.468847,Constant (2024) US$,sipri
Israel,1968,5659158260.028006,Constant (2024) US$,sipri
Israel,1969,6980309707.137757,Constant (2024) US$,sipri
Israel,1970,9502682935.103876,Constant (2024) US$,sipri
Israel,1971,10272959838.472641,Constant (2024) US$,sipri
Israel,1972,10416263045.121038,Constant (2024) US$,sipri
Israel,1973,15342325156.247143,Constant (2024) US$,sipri
Israel,1974,15736281483.432447,Constant (2024) US$,sipri
Israel,1975,17386388313.455654,Constant (2024) US$,sipri
Israel,1976,16078815427.81342,Constant (2024) US$,sipri
Israel,1977,13722163280.111609,Constant (2024) US$,sipri
Israel,1978,14912366043.701284,Constant (2024) US$,sipri
Israel,1979,13269442420.694233,Constant (2024) US$,sipri
Israel,1980,14063370174.700054,Constant (2024) US$,sipri
Israel,1981,16503345914.444555,Constant (2024) US$,sipri
Israel,1982,15284924863.088703,Constant (2024) US$,sipri
Israel,1983,13607052786.409405,Constant (2024) US$,sipri
Israel,1984,14799629258.391796,Constant (2024) US$,sipri
Israel,1985,13974777133.986338,Constant (2024) US$,sipri
Israel,1986,13039694484.244404,Constant (2024) US$,sipri
Israel,1987,15939139594.948263,Constant (2024) US$,sipri
Israel,1988,16052831012.75598,Constant (2024) US$,sipri
Israel,1989,12688407795.673046,Constant (2024) US$,sipri
Israel,1990,13399825845.136408,Constant (2024) US$,sipri
Israel,1991,18204247553.48273,Constant (2024) US$,sipri
Israel,1992,13741840170.087471,Constant (2024) US$,sipri
Israel,1993,15111502214.763851,Constant (2024) US$,sipri
Israel,1994,14347267714.782938,Constant (2024) US$,sipri
Israel,1995,13138131818.731394,Constant (2024) US$,sipri
Israel,1996,13376103285.694456,Constant (2024) US$,sipri
Israel,1997,13398181208.66486,Constant (2024) US$,sipri
Israel,1998,13202563880.126791,Constant (2024) US$,sipri
Israel,1999,12928307645.444109,Constant (2024) US$,sipri
Israel,2000,13712439271.018366,Constant (2024) US$,sipri
Israel,2001,14279878646.02588,Constant (2024) US$,sipri
Israel,2002,14352420477.344372,Constant (2024) US$,sipri
Israel,2003,14073736763.194208,Constant (2024) US$,sipri
Israel,2004,14645802232.717466,Constant (2024) US$,sipri
Israel,2005,14887264017.390816,Constant (2024) US$,sipri
Israel,2006,15164716632.688477,Constant (2024) US$,sipri
Israel,2007,16937108215.54529,Constant (2024) US$,sipri
Israel,2008,17190143930.120403,Constant (2024) US$,sipri
Israel,2009,16845212025.342339,Constant (2024) US$,sipri
Israel,2010,16912311908.761637,Constant (2024) US$,sipri
Israel,2011,16641455949.59778,Constant (2024) US$,sipri
Israel,2012,16952406684.97967,Constant (2024) US$,sipri
Israel,2013,17590478058.628204,Constant (2024) US$,sipri
Israel,2014,18909068723.867287,Constant (2024) US$,sipri
Israel,2015,19246364983.47769,Constant (2024) US$,sipri
Israel,2016,19873450262.67268,Constant (2024) US$,sipri
Israel,2017,21069283148.596,Constant (2024) US$,sipri
Israel,2018,21331574818.12705,Constant (2024) US$,sipri
Israel,2019,21577478398.196774,Constant (2024) US$,sipri
Israel,2020,22281728844.440556,Constant (2024) US$,sipri
Israel,2021,23075263369.60977,Constant (2024) US$,sipri
Israel,2022,22215657063.250736,Constant (2024) US$,sipri
Israel,2023,27692057205.174538,Constant (2024) US$,sipri
Israel,2024,45921467209.91868,Constant (2024) US$,sipri
Israel,2025,43663712775.316154,Constant (2024) US$,sipri
Italy,1949,6342934424.394118,Constant (2024) US$,sipri
Italy,1950,7487930874.8427305,Constant (2024) US$,sipri
Italy,1951,8482649160.994013,Constant (2024) US$,sipri
Italy,1952,9493947052.82052,Constant (2024) US$,sipri
Italy,1953,8624516882.132706,Constant (2024) US$,sipri
Italy,1954,9459581069.752289,Constant (2024) US$,sipri
Italy,1955,9318891556.454128,Constant (2024) US$,sipri
Italy,1956,9593370093.059765,Constant (2024) US$,sipri
Italy,1957,9897309481.295616,Constant (2024) US$,sipri
Italy,1958,10190412311.533682,Constant (2024) US$,sipri
Italy,1959,10507013568.024912,Constant (2024) US$,sipri
Italy,1960,11033597989.200165,Constant (2024) US$,sipri
Italy,1961,11332121803.108004,Constant (2024) US$,sipri
Italy,1962,12533659723.171062,Constant (2024) US$,sipri
Italy,1963,13948867895.465418,Constant (2024) US$,sipri
Italy,1964,14284743159.821537,Constant (2024) US$,sipri
Italy,1965,14825703259.86573,Constant (2024) US$,sipri
Italy,1966,15909720144.747776,Constant (2024) US$,sipri
Italy,1967,15628353408.987675,Constant (2024) US$,sipri
Italy,1968,15817448633.887703,Constant (2024) US$,sipri
Italy,1969,15611741243.376526,Constant (2024) US$,sipri
Italy,1970,16478721139.043478,Constant (2024) US$,sipri
Italy,1971,18519334687.973328,Constant (2024) US$,sipri
Italy,1972,20554450071.72661,Constant (2024) US$,sipri
Italy,1973,20521021367.672855,Constant (2024) US$,sipri
Italy,1974,20498489276.238346,Constant (2024) US$,sipri
Italy,1975,19086605932.429893,Constant (2024) US$,sipri
Italy,1976,19028006391.009254,Constant (2024) US$,sipri
Italy,1977,20361046968.825207,Constant (2024) US$,sipri
Italy,1978,21241740855.56118,Constant (2024) US$,sipri
Italy,1979,22604145786.556477,Constant (2024) US$,sipri
Italy,1980,22027509187.874077,Constant (2024) US$,sipri
Italy,1981,23164954082.150963,Constant (2024) US$,sipri
Italy,1982,25845017229.652016,Constant (2024) US$,sipri
Italy,1983,26409943841.940147,Constant (2024) US$,sipri
Italy,1984,27189590868.272205,Constant (2024) US$,sipri
Italy,1985,26918122323.299656,Constant (2024) US$,sipri
Italy,1986,28742576574.224663,Constant (2024) US$,sipri
Italy,1987,31273779210.976646,Constant (2024) US$,sipri
Italy,1988,33221881142.580315,Constant (2024) US$,sipri
Italy,1989,33484071241.79636,Constant (2024) US$,sipri
Italy,1990,32206119824.613377,Constant (2024) US$,sipri
Italy,1991,32660138630.35512,Constant (2024) US$,sipri
Italy,1992,31721473262.278797,Constant (2024) US$,sipri
Italy,1993,31890633095.341557,Constant (2024) US$,sipri
Italy,1994,31102214235.366016,Constant (2024) US$,sipri
Italy,1995,28405699787.78027,Constant (2024) US$,sipri
Italy,1996,31299658717.138435,Constant (2024) US$,sipri
Italy,1997,32819405319.365185,Constant (2024) US$,sipri
Italy,1998,33905102388.491207,Constant (2024) US$,sipri
Italy,1999,35231371387.14543,Constant (2024) US$,sipri
Italy,2000,37581295652.46348,Constant (2024) US$,sipri
Italy,2001,36964133101.8917,Constant (2024) US$,sipri
Italy,2002,37974449319.46878,Constant (2024) US$,sipri
Italy,2003,38283280954.89199,Constant (2024) US$,sipri
Italy,2004,38408679399.89046,Constant (2024) US$,sipri
Italy,2005,36952353022.58414,Constant (2024) US$,sipri
Italy,2006,35755182601.95633,Constant (2024) US$,sipri
Italy,2007,34734976101.80085,Constant (2024) US$,sipri
Italy,2008,36173072003.3309,Constant (2024) US$,sipri
Italy,2009,34987437965.09012,Constant (2024) US$,sipri
Italy,2010,33988356484.02087,Constant (2024) US$,sipri
Italy,2011,33284613325.106316,Constant (2024) US$,sipri
Italy,2012,30766994624.965633,Constant (2024) US$,sipri
Italy,2013,29588785952.823734,Constant (2024) US$,sipri
Italy,2014,26768194185.76847,Constant (2024) US$,sipri
Italy,2015,25645450421.313675,Constant (2024) US$,sipri
Italy,2016,28933504351.34225,Constant (2024) US$,sipri
Italy,2017,28981203477.18161,Constant (2024) US$,sipri
Italy,2018,30011429997.215473,Constant (2024) US$,sipri
Italy,2019,28611293162.463165,Constant (2024) US$,sipri
Italy,2020,35328846417.90257,Constant (2024) US$,sipri
Italy,2021,37010442221.52641,Constant (2024) US$,sipri
Italy,2022,36951186563.551346,Constant (2024) US$,sipri
Italy,2023,35923527621.990746,Constant (2024) US$,sipri
Italy,2024,37849546135.62503,Constant (2024) US$,sipri
Italy,2025,45440171832.30191,Constant (2024) US$,sipri
Jamaica,1976,90428483.57290927,Constant (2024) US$,sipri
Jamaica,1977,90617304.32303374,Constant (2024) US$,sipri
Jamaica,1981,104373427.53866614,Constant (2024) US$,sipri
Jamaica,1982,116905046.93299575,Constant (2024) US$,sipri
Jamaica,1983,106333667.16556816,Constant (2024) US$,sipri
Jamaica,1984,85124862.1516685,Constant (2024) US$,sipri
Jamaica,1985,71047655.32332933,Constant (2024) US$,sipri
Jamaica,1986,76453902.22944665,Constant (2024) US$,sipri
Jamaica,1987,77304169.39120872,Constant (2024) US$,sipri
Jamaica,1988,87241823.42994075,Constant (2024) US$,sipri
Jamaica,1989,105690735.66850665,Constant (2024) US$,sipri
Jamaica,1990,102221078.86319444,Constant (2024) US$,sipri
Jamaica,1991,94260573.90366036,Constant (2024) US$,sipri
Jamaica,1992,149087359.86923215,Constant (2024) US$,sipri
Jamaica,1993,125257758.53416547,Constant (2024) US$,sipri
Jamaica,1994,94482052.17389911,Constant (2024) US$,sipri
Jamaica,1995,86334176.2638968,Constant (2024) US$,sipri
Jamaica,1996,85410955.91309458,Constant (2024) US$,sipri
Jamaica,1997,97511947.07242209,Constant (2024) US$,sipri
Jamaica,1998,80480378.35662718,Constant (2024) US$,sipri
Jamaica,1999,76866114.93410777,Constant (2024) US$,sipri
Jamaica,2000,75521980.3292273,Constant (2024) US$,sipri
Jamaica,2001,80399746.4069344,Constant (2024) US$,sipri
Jamaica,2002,96970959.10751174,Constant (2024) US$,sipri
Jamaica,2003,101250224.55591239,Constant (2024) US$,sipri
Jamaica,2004,93972941.49143083,Constant (2024) US$,sipri
Jamaica,2005,90412681.38872527,Constant (2024) US$,sipri
Jamaica,2006,107684734.79884961,Constant (2024) US$,sipri
Jamaica,2007,119215409.44892989,Constant (2024) US$,sipri
Jamaica,2008,161107548.6764504,Constant (2024) US$,sipri
Jamaica,2009,156000630.11480066,Constant (2024) US$,sipri
Jamaica,2010,138344390.6691211,Constant (2024) US$,sipri
Jamaica,2011,146509944.02831984,Constant (2024) US$,sipri
Jamaica,2012,145885238.48444393,Constant (2024) US$,sipri
Jamaica,2013,140617514.5710208,Constant (2024) US$,sipri
Jamaica,2014,135757174.9645165,Constant (2024) US$,sipri
Jamaica,2015,140854689.36960316,Constant (2024) US$,sipri
Jamaica,2016,159824420.55376184,Constant (2024) US$,sipri
Jamaica,2017,167986145.34195247,Constant (2024) US$,sipri
Jamaica,2018,237196353.91785485,Constant (2024) US$,sipri
Jamaica,2019,299818542.2158548,Constant (2024) US$,sipri
Jamaica,2020,269491092.6475998,Constant (2024) US$,sipri
Jamaica,2021,245872947.43385288,Constant (2024) US$,sipri
Jamaica,2022,232580449.30809906,Constant (2024) US$,sipri
Jamaica,2023,229231757.98590526,Constant (2024) US$,sipri
Jamaica,2024,276169950.1811271,Constant (2024) US$,sipri
Jamaica,2025,279844181.68739575,Constant (2024) US$,sipri
Japan,1952,6301938061.173577,Constant (2024) US$,sipri
Japan,1953,6546259861.278867,Constant (2024) US$,sipri
Japan,1954,7375024670.029348,Constant (2024) US$,sipri
Japan,1955,7661402911.225928,Constant (2024) US$,sipri
Japan,1956,7160799880.094689,Constant (2024) US$,sipri
Japan,1957,6852943585.784146,Constant (2024) US$,sipri
Japan,1958,7000119048.148792,Constant (2024) US$,sipri
Japan,1959,6990052363.745883,Constant (2024) US$,sipri
Japan,1960,7000493847.729909,Constant (2024) US$,sipri
Japan,1961,6804692875.817163,Constant (2024) US$,sipri
Japan,1962,6966284394.038221,Constant (2024) US$,sipri
Japan,1963,7572640183.343223,Constant (2024) US$,sipri
Japan,1964,8313873932.479426,Constant (2024) US$,sipri
Japan,1965,8922020065.634647,Constant (2024) US$,sipri
Japan,1966,9638566046.689743,Constant (2024) US$,sipri
Japan,1967,10329581902.81499,Constant (2024) US$,sipri
Japan,1968,11021833403.968838,Constant (2024) US$,sipri
Japan,1969,11971931916.838884,Constant (2024) US$,sipri
Japan,1970,13116451915.440199,Constant (2024) US$,sipri
Japan,1971,14463333257.41763,Constant (2024) US$,sipri
Japan,1972,16145677845.940193,Constant (2024) US$,sipri
Japan,1973,17038222156.34242,Constant (2024) US$,sipri
